Word;F2;Original Word;ID;Code;Attribute;Org. Attr
મેલાણ ;મેલાણ (મે’);મેલાણ (મે’);215856.00;3.00;ન.;ન.
મેલાવવું ;મેલાવવું (મે’);મેલાવવું (મે’);215812.00;20.00;સ ક્રિ.;સ. ક્રિ.
મેલાશ ;મેલાશ (મૅ);મેલાશ (મૅ);215844.00;7.00;સ્ત્રી.;સ્ત્રી.
મેલી ;મેલી (મૅ);મેલી (મૅ);215845.00;7.00;સ્ત્રી.;સ્ત્રી.
મેલું ;મેલું (મૅ);મેલું (મૅ);215846.00;10.00;વિ.;વિ.
મેલો(-ળો);મેલો1(-ળો);મેલો1(-ળો);215849.00;5.00;પું.;પું.
મેલો;મેલો2;મેલો2;215857.00;5.00;પું.;પું.
મેવલો(-લિયો);મેવલો,-લિયો;મેવલો,-લિયો;215842.00;5.00;પું.;પું.
મેવાત(-સ);મેવાત(-સ);મેવાત(-સ);215853.00;5.00;પું.;પું.
મેવાતી(-સી);મેવાતી(-સી);મેવાતી(-સી);215854.00;10.00;વિ.;વિ.
મેશ(-સ);મેશ(-સ);મેશ(-સ);215850.00;7.00;સ્ત્રી.;સ્ત્રી.
મેસ, મૅસ;મેસ, મૅસ1;મેસ, મૅસ1;215836.00;7.00;સ્ત્રી.;સ્ત્રી.
મેસ;મેસ2(મૅ);મેસ2(મૅ);215837.00;7.00;સ્ત્રી.;સ્ત્રી.
મેસૂર ;મેસૂર (મૅ);મેસૂર (મૅ);215835.00;5.00;પું.;પું.
મેહલો, મેહુલો;મેહલો, મેહુલો;મેહલો, મેહુલો;215831.00;5.00;પું.;પું.
મેળાપસભા;મેળાપસભા,,,,,,,,,,,,,,,,,;મેળાપસભા,,,,,,,,,,,,,,,,,;216010.00;7.00;સ્ત્રી.;સ્ત્રી.
મેળે ;મેળે (મૅ);મેળે (મૅ);216007.00;1.00;અ.;અ.
મૈયતખર્ચ(-રચ);મૈયતખર્ચ(-રચ);મૈયતખર્ચ(-રચ);216029.00;3.00;ન.;પું., ન.
મૈયતખર્ચ(-રચ);મૈયતખર્ચ(-રચ);મૈયતખર્ચ(-રચ);216029.00;5.00;પું.;પું., ન.
મૉલ;મૉલ1;મૉલ1;219107.00;5.00;પું.;પું.
મોં ;મોં (મૉ’);મોં (મૉ’);218851.00;3.00;ન.;ન.
મોઈ;મોઈ1;મોઈ1;216041.00;7.00;સ્ત્રી.;સ્ત્રી.
મોકમ ;મોકમ (મૉ);મોકમ (મૉ);216036.00;10.00;વિ.;વિ.
મોકળાણ(-શ);મોકળાણ(-શ);મોકળાણ(-શ);216032.00;7.00;સ્ત્રી.;સ્ત્રી.
મોકળું ;મોકળું (મૉ);મોકળું (મૉ);216034.00;10.00;વિ.;વિ.
મોકાણ;મોકાણ (મૉણ,);મોકાણ (મૉણ,);216024.00;7.00;સ્ત્રી.;સ્ત્રી.
મોક્ષકાલ(-ળ);મોક્ષકાલ(-ળ);મોક્ષકાલ(-ળ);216018.00;5.00;પું.;પું.
મોખ;મોખ1;મોખ1;215944.00;5.00;પું.;પું.
મોખ;મોખ2;મોખ2;215943.00;5.00;પું.;પું.
મોખરો ;મોખરો (મૉ);મોખરો (મૉ);215942.00;5.00;પું.;પું.
મોગ;મોગ1;મોગ1;215937.00;5.00;પું.;પું.
મોગ;મોગ2;મોગ2;215938.00;5.00;પું.;પું., સ્ત્રી.
મોગ;મોગ2;મોગ2;215938.00;7.00;સ્ત્રી.;પું., સ્ત્રી.
મોગરી;મોગરી1;મોગરી1;215919.00;7.00;સ્ત્રી.;સ્ત્રી.
મોગરી;મોગરી2;મોગરી2;215935.00;7.00;સ્ત્રી.;સ્ત્રી.
મોઘમ ;મોઘમ (મૉ);મોઘમ (મૉ);215928.00;1.00;અ.;વિ., અ.
મોઘમ ;મોઘમ (મૉ);મોઘમ (મૉ);215928.00;10.00;વિ.;વિ., અ.
મોંઘાઈ, મોંઘારત;મોંઘાઈ, -ઘારત;મોંઘાઈ, -ઘારત;218413.00;7.00;સ્ત્રી.;સ્ત્રી.
મોઘાઈ, મોઘારત;મોઘાઈ, મોઘારત;મોઘાઈ, મોઘારત;218426.00;7.00;સ્ત્રી.;સ્ત્રી.
મોઘું ;મોઘું (મૉ);મોઘું (મૉ);215927.00;10.00;વિ.;વિ.
મોઘુંદાટ, મોઘુંડાટ;મોઘુંદાટ, મોઘુંડાટ;મોઘુંદાટ, મોઘુંડાટ;218429.00;10.00;વિ.;વિ.
મોચી;મોચી1;મોચી1;215934.00;5.00;પું.;પું.
મોચી;મોચી2;મોચી2;215967.00;5.00;પું.;પું.
મોજ ;મોજ (મૉ);મોજ (મૉ);215969.00;7.00;સ્ત્રી.;સ્ત્રી.
મોજમજા(-ઝા);મોજમજા(-ઝા);મોજમજા(-ઝા);215973.00;7.00;સ્ત્રી.;સ્ત્રી.
મોજશોખ ;મોજશોખ (મૉ);મોજશોખ (મૉ);215975.00;5.00;પું.;પું.
મોજી ;મોજી (મૉ);મોજી (મૉ);215949.00;10.00;વિ.;વિ.
મોજું;મોજું1;મોજું1;215970.00;3.00;ન.;ન.
મોજું;મોજું2;મોજું2;215962.00;3.00;ન.;ન.
મોજે ;મોજે (મૉ);મોજે (મૉ);215960.00;1.00;અ.;અ.
મોજો;મોજો1;મોજો1;215958.00;5.00;પું.;પું.
મોજો;મોજો2;મોજો2;215957.00;5.00;પું.;પું.
મોંજોણું, મોંજોયણું;મોંજોણું, મોંજોયણું;મોંજોણું, મોંજોયણું;218853.00;7.00;સ્ત્રી.;સ્ત્રી.
મોઝિન ;મોઝિન (મૉ);મોઝિન (મૉ);215955.00;5.00;પું.;પું.
મોટપ(-મ);મોટપ,-મ;મોટપ,-મ;215953.00;7.00;સ્ત્રી.;સ્ત્રી.
મોટપણ(-ણું);મોટપણ(-ણું);મોટપણ(-ણું);215952.00;3.00;ન.;ન.
મોટવડાઈ ;મોટવડાઈ (મો’);મોટવડાઈ (મો’);216641.00;7.00;સ્ત્રી.;સ્ત્રી.
મોટવણી ;મોટવણી (મો’);મોટવણી (મો’);216642.00;7.00;સ્ત્રી.;સ્ત્રી.
મોટવવું ;મોટવવું (મો’);મોટવવું (મો’);216643.00;20.00;સ ક્રિ.;સ. ક્રિ.
મોટા ;મોટા (મો’);મોટા (મો’);216644.00;6.00;પું. બ. વ.;પું. બ. વ.
મોટાઈ ;મોટાઈ (મો’);મોટાઈ (મો’);216645.00;7.00;સ્ત્રી.;સ્ત્રી.
મોટાભા ;મોટાભા (મો’);મોટાભા (મો’);216647.00;6.00;પું. બ. વ.;પું. બ. વ.
મોટાશ ;મોટાશ (મો’);મોટાશ (મો’);216640.00;7.00;સ્ત્રી.;સ્ત્રી.
મોટિયાર ;મોટિયાર (મો’);મોટિયાર (મો’);216649.00;5.00;પું.;પું.
મોટું ;મોટું (મો’);મોટું (મો’);216652.00;10.00;વિ.;વિ.
મોઠી ;મોઠી (મૉ);મોઠી (મૉ);216646.00;7.00;સ્ત્રી.;સ્ત્રી.
મોડ ;મોડ1 (મૉ);મોડ1 (મૉ);216636.00;5.00;પું.;પું.
મોડ;મોડ2;મોડ2;216635.00;5.00;પું.;પું.
મોડબંધો ;મોડબંધો (મૉ);મોડબંધો (મૉ);216633.00;10.00;વિ.;વિ.
મોડું ;મોડું (મૉ);મોડું (મૉ);216555.00;10.00;વિ.;વિ.
મોઢામોઢ ;મોઢામોઢ (મૉ);મોઢામોઢ (મૉ);216552.00;1.00;અ.;અ.
મોઢિયું ;મોઢિયું (મૉ);મોઢિયું (મૉ);216551.00;3.00;ન.;ન.
મોઢું ;મોઢું (મૉ);મોઢું (મૉ);216550.00;3.00;ન.;ન.
મોઢે ;મોઢે (મૉ);મોઢે (મૉ);216549.00;1.00;અ.;અ.
મોઢો ;મોઢો (મૉ);મોઢો (મૉ);216533.00;5.00;પું.;પું.
મોણ, મોવણ ;મોણ, મોવણ (મૉ);મોણ, મોવણ (મૉ);216547.00;3.00;ન.;ન.
;મોણે મોણે (મૉ ?);મોણે મોણે (મૉ ?);216545.00;1.00;અ.;અ.
મોત ;મોત (મૉ);મોત (મૉ);216544.00;3.00;ન.;ન.
મોતાલો(-ળો);મોતાલો(-ળો);મોતાલો(-ળો);216580.00;5.00;પું.;પું.
મોતિયું ;મોતિયું (મૉ);મોતિયું (મૉ);216590.00;3.00;ન.;ન.
મોતિયો;મોતિયો1;મોતિયો1;216573.00;5.00;પું.;પું.
મોતિયો;મોતિયો2;મોતિયો2;216572.00;5.00;પું.;પું.
મોતીજરો, મોતીઝરો;મોતીજરો, મોતીઝરો;મોતીજરો, મોતીઝરો;216568.00;5.00;પું.;પું.
મોથ;મોથ (થ,);મોથ (થ,);216726.00;7.00;સ્ત્રી.;સ્ત્રી.
મોદ;મોદ1;મોદ1;216746.00;5.00;પું.;પું.
મોદ;મોદ2 (દ,);મોદ2 (દ,);216753.00;7.00;સ્ત્રી.;સ્ત્રી.
મોનિયું ;મોનિયું (મૉ’);મોનિયું (મૉ’);216682.00;3.00;ન.;ન.
મોબદલો ;મોબદલો (મૉ);મોબદલો (મૉ);216657.00;5.00;પું.;પું.
મોંબદલો ;મોંબદલો (મૉ);મોંબદલો (મૉ);218752.00;5.00;પું.;પું.
મોમ ;મોમ (મૉ);મોમ (મૉ);216367.00;3.00;ન.;ન.
મોમિન ;મોમિન1 (મૉ);મોમિન1 (મૉ);216365.00;5.00;પું.;પું.
મોમિન;મોમિન2;મોમિન2;217478.00;10.00;વિ.;વિ.
મોયરું ;મોયરું (મૉ’);મોયરું (મૉ’);216398.00;3.00;ન.;ન.
મોયલું ;મોયલું (મૉ’);મોયલું (મૉ’);216409.00;10.00;વિ.;વિ.
મોયું ;મોયું (મૉ’);મોયું (મૉ’);216401.00;10.00;વિ.;વિ.
મોર;મોર1;મોર1;216394.00;5.00;પું.;પું.
મોર ;મોર2 (મૉ);મોર2 (મૉ);216403.00;5.00;પું.;પું.
મોર;મોર3 છા (મૉ’ ?);મોર3 છા  (મૉ’ ?);216402.00;7.00;સ્ત્રી.;સ્ત્રી.
મોરખાઈ ;મોરખાઈ (મૉ’);મોરખાઈ (મૉ’);216392.00;7.00;સ્ત્રી.;સ્ત્રી.
મોરછા ;મોરછા (મૉ’ ?);મોરછા (મૉ’ ?);216400.00;7.00;સ્ત્રી.;સ્ત્રી.
મોરડી;મોરડી1(મૉ);મોરડી1(મૉ);216383.00;7.00;સ્ત્રી.;સ્ત્રી.
મોરડી;મોરડી2;મોરડી2;216384.00;7.00;સ્ત્રી.;સ્ત્રી.
મોરપીંછ(-છું);મોરપીંછ, -છું;મોરપીંછ, -છું;216334.00;3.00;ન.;ન.
મોરમુકુટ, મોરમુગટ;મોરમુકુટ, મોરમુગટ;મોરમુકુટ, મોરમુગટ;216292.00;5.00;પું.;પું.
મોરમોર ;મોરમોર (મૉ);મોરમોર (મૉ);216303.00;1.00;અ.;અ.
મોરલો(-લિયો);મોરલો, -લિયો;મોરલો, -લિયો;216524.00;5.00;પું.;પું.
મોરવું;મોરવું1;મોરવું1;216434.00;20.00;સ ક્રિ.;સ. ક્રિ.
મોરવું ;મોરવું2 (મૉ);મોરવું2 (મૉ);216435.00;2.00;અ. ક્રિ.;અ. ક્રિ.
મોરસ;મોરસ1;મોરસ1;216415.00;7.00;સ્ત્રી.;સ્ત્રી.
મોરસ;મોરસ2;મોરસ2;216433.00;7.00;સ્ત્રી.;સ્ત્રી.
મોરાર(-રિ);મોરાર(-રિ);મોરાર(-રિ);216425.00;5.00;પું.;પું.
મોરિયું ;મોરિયું1 (મૉ’);મોરિયું1 (મૉ’);216445.00;3.00;ન.;ન.
મોરિયું;મોરિયું2;મોરિયું2;216444.00;17.00;સ.;સ.
મોરિયું ;મોરિયું3 (મૉ’?);મોરિયું3 (મૉ’?);216443.00;3.00;ન.;ન.
મોરી;મોરી1;મોરી1;219072.00;7.00;સ્ત્રી.;સ્ત્રી.
મોરી ;મોરી2 (મૉ’);મોરી2 (મૉ’);219070.00;7.00;સ્ત્રી.;સ્ત્રી.
મોરું ;મોરું1 (મૉ’);મોરું1 (મૉ’);219062.00;10.00;વિ.;વિ.
મોરું(-રિયું);મોરું2,-રિયું;મોરું2,-રિયું;219061.00;17.00;સ.;સ.
મોરે ;મોરે (મૉ’ રે,);મોરે (મૉ’ રે,);219060.00;1.00;અ.;અ.
મોરો;મોરો1;મોરો1;219058.00;5.00;પું.;પું.
મોરો;મોરો2;મોરો2;219059.00;5.00;પું.;પું.
મોરો;મોરો3;મોરો3;219056.00;5.00;પું.;પું.
મોલ ;મોલ2 (મૉ);મોલ2 (મૉ);219106.00;5.00;પું.;પું.
મોલડું ;મોલડું (મૉ);મોલડું (મૉ);219080.00;3.00;ન.;ન.
મોલદ ;મોલદ (મૉ);મોલદ (મૉ);219103.00;10.00;વિ.;વિ.
મોલવી ;મોલવી (મૉ);મોલવી (મૉ);219101.00;5.00;પું.;પું.
મોલિલ ;મોલિલ (મૉ);મોલિલ (મૉ);219091.00;7.00;સ્ત્રી.;સ્ત્રી.
મોલેસલામ ;મોલેસલામ (મૉ);મોલેસલામ (મૉ);219109.00;5.00;પું.;પું.
મોલો ;મોલો (મૉ);મોલો (મૉ);219050.00;5.00;પું.;પું.
મોવટ ;મોવટ (મૉ’);મોવટ (મૉ’);219014.00;5.00;પું.;પું.
મોવણ ;મોવણ (મૉ ?);મોવણ (મૉ ?);219011.00;3.00;ન.;ન.
મોવાસો ;મોવાસો (મૉ);મોવાસો (મૉ);219009.00;5.00;પું.;પું.
મોસમ ;મોસમ (મૉ);મોસમ (મૉ);218988.00;7.00;સ્ત્રી.;સ્ત્રી.
મોસાળ ;મોસાળ (મૉ);મોસાળ (મૉ);219188.00;3.00;ન.;ન.
મોસિયાત ;મોસિયાત (મૉ);મોસિયાત (મૉ);219202.00;10.00;વિ.;વિ.
મોહકમ ;મોહકમ (મૉ);મોહકમ (મૉ);219166.00;10.00;વિ.;વિ.
મોહડાવવું, મોહરાવવું;મોહડાવવું, મોહરાવવું;મોહડાવવું, મોહરાવવું;219167.00;20.00;સ ક્રિ.;સ. ક્રિ.
મોહતાજ ;મોહતાજ (મૉ);મોહતાજ (મૉ);219168.00;10.00;વિ.;વિ.
મોહનઠાર, મોહનથાળ;મોહનઠાર, મોહનથાળ;મોહનઠાર, મોહનથાળ;219145.00;5.00;પું.;પું.
મોહપટ, મોહપટલ;મોહપટ, મોહપટલ;મોહપટ, મોહપટલ;219111.00;3.00;ન.;ન.
મોહરમ ;મોહરમ (મૉ);મોહરમ (મૉ);219144.00;5.00;પું.;પું.
મોળ ;મોળ1 (મૉળ,);મોળ1 (મૉળ,);218829.00;7.00;સ્ત્રી.;સ્ત્રી.
મોળ;મોળ2;મોળ2;218828.00;7.00;સ્ત્રી.;સ્ત્રી.
મોળપ ;મોળપ (મૉ);મોળપ (મૉ);218827.00;7.00;સ્ત્રી.;સ્ત્રી.
મોળાઈ(-ત);મોળાઈ(-ત);મોળાઈ(-ત);218825.00;10.00;વિ.;વિ.
મોળાકત ;મોળાકત (મૉ);મોળાકત (મૉ);218824.00;3.00;ન.;ન.
મોળાત ;મોળાત (મૉ);મોળાત (મૉ);218808.00;10.00;વિ.;વિ.
મોળાશ ;મોળાશ (મૉ);મોળાશ (મૉ);218806.00;7.00;સ્ત્રી.;સ્ત્રી.
મોળિયું ;મોળિયું (મૉ’);મોળિયું (મૉ’);218805.00;3.00;ન.;ન.
મોળી ;મોળી (મૉ);મોળી (મૉ);218848.00;7.00;સ્ત્રી.;સ્ત્રી.
મોળું ;મોળું (મૉ);મોળું (મૉ);218863.00;10.00;વિ.;વિ.
મૌનસંમતિ, મૌનસ્વીકૃતિ;મૌનસંમતિ, મૌનસ્વીકૃતિ;મૌનસંમતિ, મૌનસ્વીકૃતિ;218974.00;7.00;સ્ત્રી.;સ્ત્રી.
ય;ય,,,,,,,,,,,,,,,,,,,,,,,,,,,,;ય,,,,,,,,,,,,,,,,,,,,,,,,,,,,;233609.00;5.00;પું.;પું.
યકારશ્રુતિ, યશ્રુતિ;યકારશ્રુતિ, યશ્રુતિ;યકારશ્રુતિ, યશ્રુતિ;233611.00;7.00;સ્ત્રી.;સ્ત્રી.
યકારાન્ત, યકારાંત;યકારાન્ત, યકારાંત;યકારાન્ત, યકારાંત;233612.00;10.00;વિ.;વિ.
યક્ષણી, યક્ષિણી;યક્ષણી, યક્ષિણી;યક્ષણી, યક્ષિણી;233603.00;7.00;સ્ત્રી.;સ્ત્રી.
યક્ષરાત્રિ(-ત્રી);યક્ષરાત્રિ(-ત્રી);યક્ષરાત્રિ(-ત્રી);233620.00;7.00;સ્ત્રી.;સ્ત્રી.
યક્ષ્મ(-ક્ષ્મા);યક્ષ્મ(-ક્ષ્મા);યક્ષ્મ(-ક્ષ્મા);233621.00;5.00;પું.;પું.
યજુર(-ર્વેદ);યજુર, -ર્વેદ;યજુર, -ર્વેદ;233635.00;5.00;પું.;પું.
યજ્ઞભૂમિ(-મી);યજ્ઞભૂમિ(-મી);યજ્ઞભૂમિ(-મી);233601.00;7.00;સ્ત્રી.;સ્ત્રી.
યજ્ઞવેદિ(-દી);યજ્ઞવેદિ(-દી);યજ્ઞવેદિ(-દી);233649.00;7.00;સ્ત્રી.;સ્ત્રી.
યજ્ઞશાલા(-ળા);યજ્ઞશાલા(-ળા);યજ્ઞશાલા(-ળા);233650.00;7.00;સ્ત્રી.;સ્ત્રી.
યથાકાલ(-ળ);યથાકાલ(-ળ);યથાકાલ(-ળ);233559.00;1.00;અ.;અ.
યથાપૂર્વ(+મ્‌);યથાપૂર્વ(-મ્‌);યથાપૂર્વ(-મ્‌);233556.00;1.00;અ.;અ.
યથાબુદ્ધિ, યથામતિ;યથાબુદ્ધિ, યથામતિ;યથાબુદ્ધિ, યથામતિ;233560.00;1.00;અ.;અ.
યથાયુક્ત, યથાયોગ્ય;યથાયુક્ત, યથાયોગ્ય;યથાયુક્ત, યથાયોગ્ય;233589.00;1.00;અ.;અ.
યથેચ્છ(-ષ્ટ);યથેચ્છ(-ષ્ટ);યથેચ્છ(-ષ્ટ);233682.00;10.00;વિ.;વિ.
યદુનંદન, યદુનાથ, યદુપતિ, યદુવર;યદુનંદન, યદુનાથ, યદુપતિ, યદુવર;યદુનંદન, યદુનાથ, યદુપતિ, યદુવર;233582.00;5.00;પું.;પું.
યમરાત્રિ(-ત્રી);યમરાત્રિ(-ત્રી);યમરાત્રિ(-ત્રી);233710.00;7.00;સ્ત્રી.;સ્ત્રી.
યરવડા, યરોડા;યરવડા (યરોડા) ચક્ર;યરવડા (યરોડા) ચક્ર;233694.00;3.00;ન.;ન.
યવક્ષાર, યવજ;યવક્ષાર, યવજ;યવક્ષાર, યવજ;233712.00;5.00;પું.;પું.
યશઃકાય, યશઃશરીર;યશઃકાય, યશઃશરીર;યશઃકાય, યશઃશરીર;233719.00;3.00;ન.;ન.
યશસ્વાન, યશસ્વી;યશસ્વાન, યશસ્વી;યશસ્વાન, યશસ્વી;233717.00;10.00;વિ.;વિ.
યશોલિપ્સા, યશોવાંછા;યશોલિપ્સા, યશોવાંછા;યશોલિપ્સા, યશોવાંછા;233754.00;7.00;સ્ત્રી.;સ્ત્રી.
યષ્ટિ(+કા, -ષ્ટી);યષ્ટિ, કા, -ષ્ટી;યષ્ટિ, કા, -ષ્ટી;233729.00;7.00;સ્ત્રી.;સ્ત્રી.
યાત્રાધામ, યાત્રાસ્થાન;યાત્રાધામ, યાત્રાસ્થાન;યાત્રાધામ, યાત્રાસ્થાન;233758.00;3.00;ન.;ન.
યાત્રિક, યાત્રી;યાત્રિક, યાત્રી;યાત્રિક, યાત્રી;233761.00;10.00;વિ.;વિ.
યાદદાસ્ત(-સ્તી);યાદદાસ્ત(-સ્તી);યાદદાસ્ત(-સ્તી);233628.00;7.00;સ્ત્રી.;સ્ત્રી.
યાદવાસ્થળી, યાદવી;યાદવાસ્થળી, યાદવી;યાદવાસ્થળી, યાદવી;233598.00;7.00;સ્ત્રી.;સ્ત્રી.
યામિનીનાથ, યામિનીપતિ;યામિનીનાથ, યામિનીપતિ;યામિનીનાથ, યામિનીપતિ;233772.00;5.00;પું.;પું.
યાલ(-ળ);યાલ(-ળ);યાલ(-ળ);233768.00;7.00;સ્ત્રી.;સ્ત્રી.
યાવજ્જીવ(+ન);યાવજ્જીવ(ન);યાવજ્જીવ(ન);233785.00;1.00;અ.;અ.
યુક્તિપુરઃસર, યુક્તિપૂર્વક;યુક્તિપુરઃસર, યુક્તિપૂર્વક;યુક્તિપુરઃસર, યુક્તિપૂર્વક;233802.00;1.00;અ.;અ.
યુક્તિબાજ, યુક્તિમાન;યુક્તિબાજ, યુક્તિમાન;યુક્તિબાજ, યુક્તિમાન;233820.00;10.00;વિ.;વિ.
યુદ્ધપરસ્ત, યુદ્ધપરાયણ;યુદ્ધપરસ્ત, યુદ્ધપરાયણ;યુદ્ધપરસ્ત, યુદ્ધપરાયણ;234426.00;10.00;વિ.;વિ.
યુવરાજ્ઞી(-ણી);યુવરાજ્ઞી,-ણી;યુવરાજ્ઞી,-ણી;233837.00;7.00;સ્ત્રી.;સ્ત્રી.
યૂથ;યૂથ1;યૂથ1;233866.00;3.00;ન.;ન.
યૂથ;યૂથ2;યૂથ2;233950.00;3.00;ન.;ન.
યોગનિષ્ઠતા, યોગનિષ્ઠા;યોગનિષ્ઠતા, યોગનિષ્ઠા;યોગનિષ્ઠતા, યોગનિષ્ઠા;233917.00;7.00;સ્ત્રી.;સ્ત્રી.
યોગબલ(-ળ);યોગબલ(-ળ);યોગબલ(-ળ);233880.00;3.00;ન.;ન.
યોગીરાજ, યોગીશ્વર, યોગીંદ્ર, યોગેશ્વર, યોગેન્દ્ર;યોગીરાજ, યોગીશ્વર, યોગીંદ્ર, યોગેશ્વર, યોગેન્દ્ર;યોગીરાજ, યોગીશ્વર, યોગીંદ્ર, યોગેશ્વર, યોગેન્દ્ર;233908.00;5.00;પું.;પું.
યોદ્ધો, યોધ;યોદ્ધો, યોધ;યોદ્ધો, યોધ;233959.00;5.00;પું.;પું.
યોનિ(-ની);યોનિ(-ની);યોનિ(-ની);233920.00;7.00;સ્ત્રી.;સ્ત્રી.
યોષિત(-તા);યોષિત,-તા;યોષિત,-તા;233921.00;7.00;સ્ત્રી.;સ્ત્રી.
યૌવનવેશ(-ષ);યૌવનવેશ(-ષ);યૌવનવેશ(-ષ);233925.00;10.00;વિ.;વિ.
ર;ર,,,,,,,,,,,,,,,,,,,,,;ર,,,,,,,,,,,,,,,,,,,,,;219934.00;5.00;પું.;પું.
રકાબી, રકેબી;રકાબી, રકેબી;રકાબી, રકેબી;219998.00;7.00;સ્ત્રી.;સ્ત્રી.
રકારાન્ત, રકારાંત;રકારાન્ત, રકારાંત;રકારાન્ત, રકારાંત;219951.00;10.00;વિ.;વિ.
રક્તકણ, રક્તકોશ(-ષ);રક્તકણ, રક્તકોશ(-ષ);રક્તકણ, રક્તકોશ(-ષ);219757.00;5.00;પું.;પું.
રક્તચંચુ(-ચૂ);રક્તચંચુ(-ચૂ);રક્તચંચુ(-ચૂ);219749.00;5.00;પું.;પું.
રખડ, પટ્ટી, પાટ;રખડ, પટ્ટી, પાટ;રખડ, પટ્ટી, પાટ;219877.00;7.00;સ્ત્રી.;સ્ત્રી.
રખડુ(-ડેલ);રખડુ, -ડેલ;રખડુ, -ડેલ;219896.00;10.00;વિ.;વિ.
રખપત, રખાપત;રખપત, રખાપત;રખપત, રખાપત;219898.00;7.00;સ્ત્રી.;સ્ત્રી.
રખવાળ, રખેવાળ;રખવાળ, રખેવાળ;રખવાળ, રખેવાળ;219867.00;5.00;પું.;પું.
રખવાળણ, રખેવાળણ;રખવાળણ, રખેવાળણ;રખવાળણ, રખેવાળણ;219941.00;7.00;સ્ત્રી.;સ્ત્રી.
રખવાળી, રખેવાળી;રખવાળી, રખેવાળી;રખવાળી, રખેવાળી;221868.00;7.00;સ્ત્રી.;સ્ત્રી.
રખવાળું, રખેવાળું;રખવાળું, રખેવાળું;રખવાળું, રખેવાળું;219871.00;3.00;ન.;ન.
રખી, રખીસર, રખેસર;રખી, રખીસર, રખેસર;રખી, રખીસર, રખેસર;219761.00;5.00;પું.;પું.
રખે(+ને);રખે, ને;રખે, ને;219771.00;1.00;અ.;અ.
રખો, પિયો;રખો, પિયો;રખો, પિયો;219765.00;5.00;પું.;પું.
રખોપું(-લું);રખોપું(-લું);રખોપું(-લું);219775.00;3.00;ન.;ન.
રગ;રગ1;રગ1;219954.00;7.00;સ્ત્રી.;સ્ત્રી.
રગ;રગ2;રગ2;219864.00;3.00;ન.;પું., ન.
રગ;રગ2;રગ2;219864.00;5.00;પું.;પું., ન.
રગડમલ(-લ્લ);રગડમલ(-લ્લ);રગડમલ(-લ્લ);219763.00;5.00;પું.;પું.
રગડો;રગડો1;રગડો1;219952.00;5.00;પું.;પું.
રગડો;રગડો2;રગડો2;221943.00;5.00;પું.;પું.
રગબત, રઘબત;રગબત, રઘબત;રગબત, રઘબત;219950.00;7.00;સ્ત્રી.;સ્ત્રી.
રંગભૂમિ(-મી);રંગભૂમિ(-મી);રંગભૂમિ(-મી);220141.00;7.00;સ્ત્રી.;સ્ત્રી.
રંગરેલ(-લી);રંગરેલ(-લી);રંગરેલ(-લી);220363.00;7.00;સ્ત્રી.;સ્ત્રી.
રંગશાલા(-ળા);રંગશાલા(-ળા);રંગશાલા(-ળા);220367.00;7.00;સ્ત્રી.;સ્ત્રી.
રંગસૂચન(-ના);રંગસૂચન(-ના);રંગસૂચન(-ના);221857.00;3.00;ન.;ન., સ્ત્રી.
રંગસૂચન(-ના);રંગસૂચન(-ના);રંગસૂચન(-ના);221857.00;7.00;સ્ત્રી.;ન., સ્ત્રી.
રગિયું, રગીલું;રગિયું, રગીલું;રગિયું, રગીલું;221639.00;10.00;વિ.;વિ.
રંગીનતા, રંગીની;રંગીનતા, રંગીની;રંગીનતા, રંગીની;220387.00;7.00;સ્ત્રી.;સ્ત્રી.
રંગોળ(-ળી);રંગોળ,-ળી;રંગોળ,-ળી;220359.00;7.00;સ્ત્રી.;સ્ત્રી.
રઘવાટિયાપણું, રઘવાયાપણું;રઘવાટિયાપણું, રઘવાયાપણું;રઘવાટિયાપણું, રઘવાયાપણું;219990.00;3.00;ન.;ન.
રઘવાટિયાવેડા, રઘવાયાવેડા;રઘવાટિયાવેડા, રઘવાયાવેડા;રઘવાટિયાવેડા, રઘવાયાવેડા;219967.00;6.00;પું. બ. વ.;પું. બ. વ.
રઘવાટિયું, રઘવાયું;રઘવાટિયું, રઘવાયું;રઘવાટિયું, રઘવાયું;221701.00;10.00;વિ.;વિ.
રઘુનંદન, રઘુનાથ, રઘુપતિ, રઘુરાજ(-ય), રઘુવીર;રઘુનંદન, રઘુનાથ, રઘુપતિ, રઘુરાજ(-ય), રઘુવીર;રઘુનંદન, રઘુનાથ, રઘુપતિ, રઘુરાજ(-ય), રઘુવીર;219807.00;5.00;પું.;પું.
રચેલુંપચેલું, રચ્યુંપચ્યું;રચેલુંપચેલું, રચ્યુંપચ્યું;રચેલુંપચેલું, રચ્યુંપચ્યું;219953.00;10.00;વિ.;વિ.
રજક;રજક1;રજક1;219939.00;5.00;પું.;પું.
રંજક;રંજક1;રંજક1;220540.00;10.00;વિ.;વિ.
રજક;રજક2;રજક2;219964.00;3.00;ન.;ન.
રંજક;રંજક2;રંજક2;220548.00;10.00;વિ.;વિ.
રજકોશ(-ષ);રજકોશ(-ષ);રજકોશ(-ષ);219968.00;5.00;પું.;પું.
રજતાચલ, રજતાદ્રિ;રજતાચલ, રજતાદ્રિ;રજતાચલ, રજતાદ્રિ;219960.00;5.00;પું.;પું.
